date,close,high,low,open,volume,tic,day,ret_1d,ret_5d,rsi_14,sma_ratio,vol_20d,vol_ratio
2012-06-13,55.03034210205078,55.66806466577089,54.84433644962735,55.2517743455563,50840100,QQQ,2,-0.7025426970060679,-0.42530595064473714,-0.9770806264196852,-0.17491605482684333,0.8139316778518626,-0.29198596312175823
2012-06-14,55.234031677246094,55.455463809769505,54.738022484030616,55.02145534335769,65170600,QQQ,3,0.2882679302125277,-0.07515554122183464,-0.8424113860348384,0.004844473389898416,0.8078696348747374,0.38094252755559194
2012-06-15,55.920291900634766,56.00019084760586,55.36099927183716,55.387631125309824,41536100,QQQ,4,1.1056170282915099,0.050936822467707484,-0.41100073859856606,0.488776679256454,0.7022302406974947,-0.7361610780331528
2012-06-18,56.444091796875,56.58613403995031,55.6007144969979,55.68948962896214,32191200,QQQ,0,0.8191163176387297,1.2718593804456801,-0.11153375879391639,0.7952194403407615,0.6466108052593346,-1.130492977337622
2012-06-19,57.029998779296875,57.26969902588634,56.683771110318055,56.728162051718094,36476500,QQQ,1,0.9140707752665832,1.190459584345892,0.1977615062032603,1.1856142469595548,0.4281549066114132,-0.8626338848983647
2012-06-20,57.07440185546875,57.32297492470277,56.6482751425444,57.15429743924762,51389700,QQQ,2,0.014404813476083375,1.5518617240020018,0.22089041918033595,1.149040557181525,0.4255969075112155,-0.038837913534615943
2012-06-21,55.65396881103515,57.092146702310664,55.59182555185714,57.03000344313265,42492700,QQQ,3,-2.390458490798852,0.20548934299435034,-0.7228124438298268,0.0339383034675169,0.6660383479971386,-0.4850269046588339
2012-06-22,56.2398681640625,56.3108909350139,55.68945523539759,55.84037693039326,29504200,QQQ,4,0.9278662622947493,0.11944141833719239,-0.38580324863954696,0.4427724715574081,0.6806487985436439,-1.1043465509875563
2012-06-25,55.15680694580078,55.79599505527794,54.99700907179333,55.77824274621282,33136400,QQQ,0,-1.862982783479733,-1.1804373008638172,-0.982640257406722,-0.4060898720553301,0.810046248191007,-0.8973202137554624
2012-06-26,55.50304412841797,55.66284203001986,55.0946732183479,55.34324622681607,30611100,QQQ,1,0.5296276580784963,-1.3612921064780226,-0.7787167843712582,-0.13021584982051726,0.7710169192013541,-1.0174718582222861
2012-06-27,55.84038543701172,56.08895840010453,55.653952328139475,55.71609556891268,35705800,QQQ,2,0.5109407906638,-1.1264216647670693,-0.582440541573088,0.10721878094555726,0.7571345552632451,-0.6741245195818133
2012-06-28,55.218971252441406,55.45866815489356,54.63304661974301,55.42315675011088,49793400,QQQ,3,-1.1012620796497508,-0.49724361393280203,-0.9291449426470576,-0.3852561662736966,0.793289519911379,0.18325522668470323
2012-06-29,56.9589729309082,56.9589729309082,56.11559260152389,56.284270022021865,44761300,QQQ,4,2.893978653738709,0.4417325472336781,-0.022622897278612265,0.8288595457497042,0.8189834228492968,-0.03919099578697503
2012-07-02,57.12764358520508,57.154275436212075,56.70151703632931,57.03886849081325,33425600,QQQ,0,0.2189180306239319,1.4874762948916436,0.05260292575288104,0.831976330648772,0.8125238422450092,-0.6416353122387113
2012-07-03,57.60706329345703,57.60706329345703,57.074405712939544,57.16318084750769,15895100,QQQ,1,0.7277769123916927,1.5866791470110717,0.2657546904040194,1.0640774786576008,0.8211136675589297,-1.73548524371565
2012-07-05,57.64253616333008,57.92662046788058,57.24304493831047,57.55376108811506,37016200,QQQ,3,-0.0008510433572211355,1.3298626666037543,0.28171653527558227,1.0016415414111066,0.6883893966616508,-0.2501198241738342
2012-07-06,56.9234619140625,57.42948740578915,56.50621151730259,57.37621693032463,40684100,QQQ,4,-1.2274097250327793,1.2658101604712326,-0.19044092616814357,0.3803895528246855,0.7453533657238632,-0.005023629084564065
2012-07-09,56.816932678222656,57.047753363697666,56.53284828575579,56.86132361611999,35628300,QQQ,0,-0.23389972113248994,-0.2546716230962124,-0.2581536708040323,0.25482298645250095,0.7263665847901225,-0.3402477308242402
2012-07-10,56.25763702392578,57.26969142754238,56.035695892585395,57.12764585239374,47365700,QQQ,1,-0.9808988336732262,-0.835100010155645,-0.6081451487055413,-0.23154998318414258,0.6574408311602461,0.4859226052283452
2012-07-11,55.94692611694336,56.3375413261029,55.48528811345304,56.18662296797986,43432000,QQQ,2,-0.5760446034684421,-1.4544356933727074,-0.7941503671030312,-0.48965136862739334,0.6294522086337985,0.23310519200329324
2012-07-12,55.42313766479492,55.653954943291005,54.917112173833736,55.503036604765256,57680400,QQQ,3,-0.9357753704588451,-1.8958148481202977,-1.094891201351619,-0.9050019088254105,0.6442346911787764,1.194804180594428
2012-07-13,56.266510009765625,56.39079648698656,55.538543454712304,55.57405145780935,32357200,QQQ,4,1.3672589089706995,-0.6670071746595033,-0.5551259843249094,-0.29966612600152653,0.7122890201800186,-0.46486905607319556
2012-07-16,56.10671615600586,56.39080052041681,55.88477503465026,56.14222754819542,27621400,QQQ,0,-0.3246466067301162,-0.7107197236573944,-0.6530722695258924,-0.42880045646275217,0.669540827764684,-0.7703886447498476
2012-07-17,56.399662017822266,56.5860950850901,55.60067622051733,56.461805244727586,42467800,QQQ,1,0.43067286607637895,-0.025959514902424846,-0.467315797227145,-0.2033938546184221,0.649312546964335,0.2802466865833381
2012-07-18,57.16315078735352,57.33182819550731,56.275386362299905,56.29314205718728,44489700,QQQ,2,1.209858966614249,0.8497508408036188,-0.01921314530196656,0.37451336599217483,0.6747843982086577,0.39366029208169623
2012-07-19,57.79346466064453,57.97989438340501,57.45611660609298,57.562644005895955,53017800,QQQ,3,0.9746252960039308,1.8081616864056689,0.3077844328293691,0.8276858135492755,0.7122942055040049,0.9984235247066275
2012-07-20,57.029998779296875,57.79347691425187,57.00336692369954,57.775724601555886,40573100,QQQ,4,-1.2963277808580944,0.47740763466974756,-0.224006454290498,0.1920579640207001,0.550453971492912,0.11334868851278748
2012-07-23,56.337528228759766,56.53283748121069,55.49415136819281,55.92028126200433,48657800,QQQ,0,-1.1962549947210144,0.04647228448648526,-0.6506554955531584,-0.33943927030255855,0.5752823982000327,0.6101201160342243
2012-07-24,55.89365768432617,56.51509357364394,55.52967433846983,56.43519462520946,57269700,QQQ,1,-0.7967768672639687,-0.5499134023538129,-0.903753163318247,-0.7054880643996193,0.45879006712823556,1.09574148815086
2012-07-25,55.52079391479492,55.88477723267194,55.174566293711045,55.4586506692954,46264400,QQQ,2,-0.683605749063485,-1.4504591863461913,-1.1089073345149223,-0.9901302192142403,0.4646388694105937,0.2874445994713719
2012-07-26,56.25763702392578,56.5772327949044,55.90253324571291,56.31978026977686,41928200,QQQ,3,1.1849692824843432,-1.3521692064729272,-0.6365152179399541,-0.4447604486800049,0.5147994964181889,-0.02294357391512325
2012-07-27,57.58929061889648,57.695818033479085,56.497337207681326,56.66601464491207,42621000,QQQ,4,2.159353472080418,0.30594335747655316,0.06548053489937021,0.4773352044020524,0.6373247527373053,0.04731891728738227
2012-07-30,57.544898986816406,57.97990172836417,57.34958969829525,57.73132873319402,37821300,QQQ,0,-0.13077373721835087,0.8357189716363439,0.03691305233515773,0.4210137628783954,0.2989668356237014,-0.2524119853643897
2012-07-31,57.52714157104492,57.86448963839799,57.47387109601667,57.63366897489035,34588300,QQQ,1,-0.08746183644459868,1.1909293717758502,0.0247044856786728,0.3921416733064053,0.2967093066733296,-0.47371013167100373
2012-08-01,57.35847091674805,57.95327156873205,57.12765022601308,57.93551925703228,30920200,QQQ,2,-0.3332736702546681,1.3674921860073386,-0.0968998354769189,0.2736553993524661,0.27228439499306595,-0.7578623131707434
2012-08-02,57.15428924560547,57.72245811471855,56.73704213728694,56.92347529903947,40534900,QQQ,3,-0.3920908920850802,0.5853845033206396,-0.24695557519273226,0.13732823915163772,0.27646269093615244,-0.13309725891662902
2012-08-03,58.23735427856445,58.485927273789606,57.873374327872234,58.07755638547598,42117400,QQQ,4,1.7170235402780274,0.37185610786820195,0.35781350569829146,0.9087586889940984,0.3486530371082103,-0.03355829279305759
2012-08-06,58.681243896484375,58.93869646603211,58.41491855678833,58.539205069934546,23523600,QQQ,0,0.6556289216706143,0.7589728789509838,0.5715149078199784,1.1724978365508256,0.35951517958611007,-1.233750315960778
2012-08-07,59.16950607299805,59.409199511045514,58.84103076527565,58.92980586184487,28223300,QQQ,1,0.7210778559943799,1.1601443765755322,0.7931702788133237,1.4277903720404812,0.3174276135833845,-0.876090549642604
2012-08-08,59.14287185668945,59.26715834153829,58.92093073758719,59.01858537184062,20723500,QQQ,2,-0.10072490120393388,1.2768298069811495,0.7700787318952578,1.2826872118126993,0.29383602397332964,-1.3476156692001209
2012-08-09,59.32041931152344,59.40032163273625,59.02745542225166,59.13398959283371,20726200,QQQ,3,0.22273564653109396,1.5862925671918144,0.8551510598508231,1.2645301203522965,0.22835765597068047,-1.276321463698618
2012-08-10,59.35595703125,59.37370934766914,58.95646556729208,59.10738396273324,20312000,QQQ,4,-0.0024150770096785642,0.7343869915917401,0.872878335016094,1.1714438281873267,0.16715379508909017,-1.28262128082949
2012-08-13,59.49797439575196,59.506853937308975,59.03633983137239,59.33817651325409,19890300,QQQ,0,0.1656385587573053,0.49331056370896054,0.9468404396680026,1.1467446153895529,0.1528457965634321,-1.2985606993378866
2012-08-14,59.52461624145508,59.84421202374497,59.35593880827262,59.71991875453797,24218700,QQQ,1,-0.016591970171266367,0.13250895555353037,0.9613398564062553,1.0465096652801138,0.15297636028706413,-0.9246611341012179
2012-08-15,59.675537109375,59.764312214179014,59.47134827253005,59.48022781494235,29100400,QQQ,2,0.17901845968096455,0.26945711255145094,1.0467580329042308,1.0625315976914507,0.09739814494601842,-0.49666166863341676
2012-08-16,60.38572311401367,60.51888911012412,59.8264340580745,59.897456825747255,35699900,QQQ,3,1.056537680775086,0.6774544072771801,1.4122378533163191,1.4900254015941439,0.1048459767593955,0.09781628057779361
2012-08-17,60.652061462402344,60.66094100256797,60.376856675209595,60.518895452336466,22584800,QQQ,4,0.35472009948673844,0.8541821771008762,1.534245945344586,1.5476545642752682,-0.014278444901827067,-0.9183949614644984
2012-08-20,60.7408561706543,60.749735713688985,60.367996640479326,60.60769011756129,26924000,QQQ,0,0.07862667059469591,0.8110378015442252,1.57513320276684,1.444225830731217,-0.13843602413438638,-0.4807365161532169
2012-08-21,60.501121520996094,61.14918548626069,60.26142143392942,60.900612635304284,41391000,QQQ,1,-0.4283611909712056,0.6066568605477904,1.252276819066249,1.092891261802949,-0.18094512416466418,0.8570016496294324
2012-08-22,60.74974822998047,60.86515522078145,60.19933159124336,60.36800907812097,44555700,QQQ,2,0.3265017151572115,0.6793865968565297,1.3866153045784997,1.0776468006530593,-0.24971532795818877,1.1475474323364758
2012-08-23,60.25257873535156,60.66982235874095,60.092780855270625,60.474519859180326,28800400,QQQ,3,-0.8253663143708277,-0.24150791355125167,0.7425821203153259,0.5661275633615376,-0.21332642965799278,-0.19489233110521634
2012-08-24,60.62543869018555,60.76747748857456,60.01287901604969,60.11053365317586,38384800,QQQ,4,0.5212845105403754,-0.16102299760737054,0.9752433990600949,0.724510247615426,-0.48006326460772547,0.6971255335928035
2012-08-27,60.723106384277344,60.96279987133254,60.58994032564352,60.88290430001651,20671400,QQQ,0,0.09240037908567685,-0.1543360629253585,1.0347199615119753,0.6776204860426296,-0.4877954964302258,-0.8636100795389721
2012-08-28,60.723106384277344,60.89177707031356,60.46565381041385,60.669835896959555,27337900,QQQ,1,-0.05854802094913501,0.02620464346595443,1.0347199615119753,0.5598226916285225,-0.4890914375691839,-0.2064849510123662
2012-08-29,60.723106384277344,60.87402475661237,60.46565381041385,60.723106384277344,26672400,QQQ,2,-0.05854802094913501,-0.16100513825947052,1.0347199615119753,0.4364883551382285,-0.50756090392139,-0.2512147354317091
2012-08-30,60.11053085327148,60.483390301418986,60.01287622069399,60.45675845128064,24425400,QQQ,3,-1.0037794178345487,-0.24846470026349352,0.18699022957003192,-0.11117772179495013,-0.41876808406710586,-0.3997069139481057
2012-08-31,60.51001739501953,60.76746307937313,59.897457866134,60.54552200636869,42128000,QQQ,4,0.5641594320607579,-0.2277870485469749,0.5137726669994656,0.09346494810277992,-0.6143567721381694,1.3419773846395482
2012-09-04,60.44789505004883,60.67871576805351,59.85309432779363,60.39463133555049,32017200,QQQ,1,-0.15474314017149818,-0.3475781981401224,0.43193151169982325,-0.014690467036158025,-0.6375966090094158,0.30064350753385594
2012-09-05,60.38572311401367,60.678686950835875,60.22592527330192,60.42123449785005,26129300,QQQ,2,-0.15491886958219045,-0.39424146002857324,0.3463748841202948,-0.1028368895132656,-0.6767846739329662,-0.26083580155071634
2012-09-06,61.72627258300781,61.74403166824335,60.740853318736704,60.75861240397224,43100000,QQQ,3,2.02153681382665,0.611910429961159,1.279445997805233,0.7610889066711487,-0.35985985994514896,1.2325489837498
2012-09-07,61.63750076293945,61.74403496071409,61.45995053975525,61.584237050605566,32958600,QQQ,4,-0.1933007427137255,1.0167316693487793,1.1615893421362222,0.6134802040082761,-0.3525783668224864,0.2208470466002659
2012-09-10,60.847389221191406,61.61086735322436,60.802998279961265,61.477701302640625,25490000,QQQ,0,-1.25963887248928,0.11308893812503804,0.2206664760389538,-0.002493833860641448,-0.2262260483618814,-0.484127232432485
2012-09-11,60.74974822998047,61.095975975491626,60.65209355579956,60.85628244902552,29810100,QQQ,1,-0.20890469310641285,0.08657012497531624,0.11648754426649169,-0.11656445516906482,-0.2226389468933304,-0.13435271364347778
2012-09-12,60.92726516723633,61.08706302185568,60.55440576415934,60.97165609417124,42203400,QQQ,2,0.21524841336667502,0.26770849318083795,0.2556843894552283,-0.04049942471581428,-0.2210540355702799,0.8689819849436751
2012-09-13,61.75290298461914,62.0192350720331,60.918408872061,60.98055212271008,45417800,QQQ,3,1.2111790141257195,-0.12135515737564988,0.8215046464303162,0.4704664346464406,-0.1399766396850143,1.0504641831333648
2012-09-14,62.303321838378906,62.52526299528777,61.95709417544962,61.97484648783543,38880300,QQQ,4,0.7766095013575991,0.35130186275302067,1.1292130242452216,0.7908415405620461,-0.1686257735145936,0.47990321225832777
2012-09-17,62.32994079589844,62.356572645519655,62.10799968491471,62.338820336807245,31798400,QQQ,0,-0.018515557612086685,0.9694412207584665,1.1435390566170685,0.7489772749051319,-0.17271726401408488,-0.15502310382590934
2012-09-18,62.38320541381837,62.409844036937066,62.16126429956625,62.17014384060582,27169800,QQQ,1,0.02152285429555902,1.0844388370135036,1.1739049166852749,0.7273031683529689,-0.1725678623702907,-0.541284799499483
2012-09-19,62.49862289428711,62.65842077710253,62.19677943869989,62.37433640466464,36484600,QQQ,2,0.11480698108083427,1.034415678784599,1.2421895988605112,0.7366774810877714,-0.1891685461068566,0.25651478300774855
2012-09-20,62.43645095825195,62.498594174506714,62.02808028384887,62.1967508576246,42520200,QQQ,3,-0.15175671378559683,0.36346491025506833,1.1505575019170744,0.63231199255919,-0.18934531758552048,0.7735908113928718
2012-09-21,62.45429229736328,62.8015073415128,62.39197182257803,62.74809173238897,23678500,QQQ,4,-0.03177349974501419,-0.03058060344261344,1.1626718218343808,0.5660043080376483,-0.2435404841513997,-0.7957276268777792
2012-09-24,62.08926010131836,62.19609809921963,61.804365566003135,61.93791136527435,32341600,QQQ,0,-0.6061958289605396,-0.3170042683501265,0.6043969714699287,0.2577990541400157,-0.22458391041573803,-0.035926238550950174
2012-09-25,61.21678161621094,62.39197257812252,61.1900738113256,62.249521895504195,41299600,QQQ,1,-1.3751991497675429,-0.9931821837547956,-0.4581504257665816,-0.371173289545421,-0.10256138070230325,0.6219933602434197
2012-09-26,60.71820449829102,61.17225750984332,60.406602154057744,61.13664484301356,32770400,QQQ,2,-0.8216706348985237,-1.4393514541763843,-0.9343366528765359,-0.7204304291775835,-0.0659877733254012,-0.10711914113172151
2012-09-27,61.555084228515625,61.69753489361482,60.76272108306065,60.86955908188505,25339500,QQQ,3,1.2328990232401424,-0.7843764444460393,-0.17888468393850276,-0.16310485355788934,0.023653350591046455,-0.7143004673167818
2012-09-28,61.0476188659668,61.53728456274766,60.994203259925946,61.35032314918276,30112600,QQQ,4,-0.8310061513321501,-1.1675337100629728,-0.6342474349185051,-0.5510956931860211,0.005811302555178503,-0.34158287115800595
2012-10-01,60.95857238769531,61.72422754360214,60.76270616747451,61.341399965648726,37715300,QQQ,0,-0.1952203177862735,-0.9709849095800746,-0.7109135362954824,-0.6289660982100719,-0.010034661776008303,0.29993308169719357
2012-10-02,61.13663482666016,61.41263125126732,60.65587409185665,61.225663082937714,33254300,QQQ,1,0.21514895832684164,-0.2006870352341267,-0.5465257066134194,-0.5283226394914737,-0.008307580239724378,-0.0720643724697348
2012-10-03,61.528377532958984,61.64411360611639,61.06541965548595,61.305803459056634,38236000,QQQ,2,0.5418397854705583,0.4671081438709933,-0.20055696078497237,-0.29430836254460324,0.005603852687023578,0.28198840512784124
2012-10-04,61.742034912109375,61.911193349438946,61.43043262683415,61.62629886112726,26128600,QQQ,3,0.2668200314359693,-0.0025981505712915024,-0.021571482914770568,-0.14561001486187225,-0.24101744602091946,-0.6417350119539119
2012-10-05,61.41264724731445,62.14269000681634,61.25239362730563,62.0536549349274,25207900,QQQ,4,-0.5584200849986651,0.13149854344750095,-0.3651646519376508,-0.36787128355700954,-0.22588807723070348,-0.6936192981806443
2012-10-08,60.85176467895508,61.18117683064813,60.70932077040084,61.05653586350443,30911500,QQQ,0,-0.9142974113251107,-0.2208728907045017,-0.8869652024626208,-0.75989236071825,-0.2734148848638178,-0.2372524514939218
2012-10-09,59.88133239746094,60.842847261019145,59.73888172586898,60.691498516769094,67974000,QQQ,1,-1.5528023814767433,-1.0768145483276463,-1.6027839797254342,-1.4083901464413244,-0.13529958097682462,2.535458239741385
2012-10-10,59.57863235473633,60.032685412207954,59.471801135864666,59.86352692576468,45134300,QQQ,2,-0.5321936143977205,-1.5852501906250938,-1.7911094260709626,-1.5743480351123094,-0.13375768733563026,0.7271431668372003
2012-10-11,59.39166641235352,60.06829351424449,59.35605374463064,60.02377598148543,30469400,QQQ,3,-0.35258668935096854,-1.875978761005578,-1.9054050624358292,-1.6252469395566798,-0.26074718129740626,-0.3687579848822659
2012-10-12,59.36495590209962,59.70326604140424,59.249219831595234,59.38275883893816,24891200,QQQ,4,-0.10068749857432108,-1.6606600691796352,-1.922283528499317,-1.5440850826020796,-0.33424924732507244,-0.7736917929747155
2012-10-15,59.80118942260742,59.88131960636697,59.2314004427945,59.58752025328268,22220100,QQQ,0,0.6299795864905495,-0.9278618862098887,-1.42477997494379,-1.1504464728709305,-0.28186012249828907,-0.9657025310276434
2012-10-16,60.64699172973633,60.71821027775311,59.872431435411386,59.890234374310005,33960600,QQQ,1,1.266682768750223,0.4417275174169792,-0.620031822827889,-0.4938762095006975,-0.14151538027128815,-0.022978046625064592
2012-10-17,60.61137771606445,60.807244001719425,60.2552578141847,60.33538122608601,33439400,QQQ,2,-0.11357100398642958,0.6490009425641767,-0.6504760116721656,-0.45277313639872424,-0.147015310449018,-0.05334093033232571
2012-10-18,59.908050537109375,60.611385566502335,59.68547641865931,60.41551925547859,61707600,QQQ,3,-1.1458137987867711,0.2552438388221804,-1.2116318301306546,-0.8616621421088404,-0.09551228783777356,2.1313172434240997
2012-10-19,58.474666595458984,59.890234581362726,58.40344125477365,59.836818972059895,75362600,QQQ,4,-2.3004149023898735,-0.8245133692328914,-2.0516540979195907,-1.7405152710608065,0.1213745721741034,2.8070759357956216
2012-10-22,58.7773551940918,58.92871071820823,58.31440413466518,58.44794993009906,38621500,QQQ,0,0.426473246846514,-0.9213050617236774,-1.772012114947411,-1.4111120767078298,0.14755917915594666,0.048142295976760306
2012-10-23,58.21647644042969,58.715040211355976,58.038419891505136,58.29660664214109,52591200,QQQ,1,-0.952658990019583,-1.967535065061081,-2.0554949899997426,-1.70740455607266,0.10990602224359991,1.022170493780844
2012-10-24,58.0117073059082,58.64381683262761,57.92267224636406,58.54588370106615,39872400,QQQ,2,-0.38812058636796565,-2.0958020117005747,-2.153993248969354,-1.7604157779383944,0.0950779359826342,0.07045956435161718
2012-10-25,58.0117073059082,58.51027103573277,57.842548843679985,58.41233790417132,52688700,QQQ,3,-0.05854802094913501,-1.5836859617608974,-2.1539932489693547,-1.637765301121858,-0.03063264127501081,0.8643354882216507
2012-10-26,58.18086242675781,58.42124623391135,57.557657727511234,58.01171074691762,54213100,QQQ,4,0.2146653669853268,-0.3700122315175836,-1.9707758903947044,-1.4163041373643863,-0.030853078576389206,0.8601536825193329
2012-10-31,57.82474136352539,58.21647390500513,57.62888188520717,58.10963590485021,38524500,QQQ,2,-0.6320698874856697,-0.8796726222246958,-2.1702756514049195,-1.5632667347059348,-0.024740148584747466,-0.20244821757268866
2012-11-01,58.643821716308594,58.7595577939642,58.020610209707314,58.18976868602254,26945000,QQQ,3,1.2686792105444862,0.19353729403152464,-1.3384323665291253,-0.8838760499780534,0.0927272618622843,-0.970076774775138
2012-11-02,58.0206298828125,58.94653919527205,57.96721425846315,58.91092651489773,44083000,QQQ,4,-1.0542559438697543,-0.13400796100018564,-1.7162290664918536,-1.210450261888092,0.0871523941615871,0.1744288263394136
2012-11-05,58.4034423828125,58.51918526176728,57.90487857323028,58.02951952562583,28094700,QQQ,0,0.5596621489450921,0.16674169973660927,-1.3652431379441727,-0.8135222515135376,0.10978217520865796,-0.9099286539164938
2012-11-06,58.5102653503418,58.91089590967599,58.27878644437811,58.501360486768384,29608400,QQQ,1,0.11283139825763645,0.11701917532747588,-1.268244706109087,-0.6313258522301808,0.11502443918256895,-0.8184971436138733
2012-11-07,57.13032150268555,57.95829747196024,56.889944450119344,57.88707212585809,70737800,QQQ,2,-2.268393061036168,-0.688340088084419,-2.0462380262065705,-1.5054514655088957,0.28579368126097676,1.7213505631271337
2012-11-08,56.23110580444336,57.42410280476281,56.23110580444336,57.290557021151315,58585800,QQQ,3,-1.533336329514514,-2.0160926608824346,-2.4254630433443776,-2.035035973589893,0.2836048084767129,0.9849496652903457
2012-11-09,56.47150802612305,57.076909925961395,56.23112756034503,56.26674023591473,51542100,QQQ,4,0.3420366504966841,-1.3578700023934445,-2.2056150247188175,-1.7487975160662224,0.30249954072442875,0.5049413143287881
2012-11-12,56.46259307861328,56.86322711671638,56.31124432878048,56.80090664370157,32663700,QQQ,0,-0.07333985000290867,-1.655583297674409,-2.2095945306514513,-1.6512053742424517,0.30468442385498967,-0.7119212389768026
2012-11-13,56.07085418701172,56.60503394396211,55.892794268028254,56.026340056318475,43288300,QQQ,1,-0.7086303257607248,-2.041166666018908,-2.3860007693624916,-1.8230554485810784,0.3103019214826645,-0.08913774439415387
2012-11-14,55.41204452514648,56.40917545393929,55.323012855301,56.34685498315292,82655300,QQQ,2,-1.1594667538058405,-1.511777073182976,-2.6554718045188186,-2.1550997130021528,0.2935575075009835,2.0488956037913253
2012-11-15,55.22509002685547,55.63462899218191,55.02032224229803,55.44766414870636,55124200,QQQ,3,-0.37467693442046945,-0.9564030701551834,-2.72730223967967,-2.10138994519772,0.14992938972916245,0.3622618846623454
2012-11-16,55.4654655456543,55.62571917080997,54.58407400350938,55.26960264529502,70873100,QQQ,4,0.3492886528130968,-0.952953482459787,-2.465476282992268,-1.7370470347184024,0.17788817081807692,1.1153921859322427
2012-11-19,56.78308868408203,56.82760620958817,56.05304609575827,56.07085242671866,55306400,QQQ,0,2.1673282734303037,0.1176818894004455,-1.2634632818918627,-0.6343610017630346,0.45273676197244395,0.2743112951314544
2012-11-20,56.800899505615234,56.88102630316643,56.25781825512493,56.76528684087901,52012700,QQQ,1,-0.0291581679391038,0.4523818908827888,-1.2493308098540639,-0.5586157027580133,0.26426812919653686,0.16014233929206592
2012-11-21,56.91665267944336,56.99677610008611,56.62285321890747,56.86323366947008,19611700,QQQ,2,0.13239780469588694,1.0965070034246882,-1.152560251264236,-0.4018727514650234,0.2508806238580608,-1.6635374390289563
2012-11-23,57.78022384643555,57.79802678149547,57.20152996688561,57.23714262942632,16462900,QQQ,4,1.3630972895198448,1.9676681107881024,-0.49058574258166,0.26524114193288945,0.32731621258396815,-1.8090325546583734
2012-11-26,58.0295295715332,58.06514224872888,57.459740321249654,57.6377969148044,26430900,QQQ,0,0.3457350033792881,1.9658674440232706,-0.3190189245979461,0.45242244745135224,0.3306152267674975,-1.18366340383035
2012-11-27,57.833641052246094,58.225373558666085,57.735707925641094,58.02060244146808,25828600,QQQ,1,-0.37484307993025506,0.7021875747131836,-0.47211179258397074,0.31160758724092347,0.3351643101355871,-1.172406338210779
2012-11-28,58.33221054077149,58.37672807270464,57.201537229339586,57.55765710753966,37295800,QQQ,2,0.7492032236902528,1.0876737579729634,-0.11987688842754578,0.6815311995539178,0.3612054429759751,-0.40248861237904887
2012-11-29,58.679443359375,58.884207742885195,58.38564389528855,58.6438306856291,41136100,QQQ,3,0.4992086908209865,1.2705315656351734,0.10886112139813031,0.9101302886072065,0.35570456966306674,-0.16328204741430047
2012-11-30,58.58149337768555,58.73284210331486,58.41233492408747,58.688324575813986,33497400,QQQ,4,-0.21495309844695223,0.49100693792490585,0.020154691902208415,0.8387801220936932,0.28056911375856375,-0.6695456616139284
2012-12-03,58.46575164794922,59.08896308284597,58.439043847903285,59.035540690332944,28240000,QQQ,0,-0.2436717133366246,0.20158684529608664,-0.08841700058188144,0.7344865207995576,0.2332433563117004,-0.9712069269566584
2012-12-04,58.43013000488281,58.55477091422456,58.047302414070266,58.49245045955369,49584500,QQQ,1,-0.11563602829844952,0.329045703354149,-0.12338503064632583,0.7066463997254138,0.21634923296059985,0.33475597508389954
2012-12-05,57.78022384643555,58.3500128622451,57.46862153973046,58.34110799850471,54076200,QQQ,2,-1.1007365140667456,-0.5722933903779823,-0.7227353883443834,0.24523099033156154,0.2645863690275244,0.5264680201316944
2012-12-06,58.1541633605957,58.29661405177872,57.45082835583088,57.602177120895725,47512300,QQQ,3,0.5478455853001907,-0.5489984673210723,-0.40211258046409304,0.4876780660486374,0.029515266202942536,0.19939215229851243
2012-12-07,57.80692672729492,58.50135660670768,57.61106049619485,58.4390361506686,30089400,QQQ,4,-0.6180185298968307,-0.7436232475059309,-0.7066704766308102,0.1665294488341089,-0.0884117005380872,-0.8380648460048045
2012-12-10,57.976104736328125,58.27880225574046,57.64669261894773,57.64669261894773,33219600,QQQ,0,0.21567032238798128,-0.5227125519439999,-0.5551962902479235,0.23651278327223316,-0.09154431986869366,-0.586054700319286
2012-12-11,58.73284530639648,59.06225057515182,58.33220791430237,58.37672544423108,40750800,QQQ,1,1.1644632488489948,0.0951018690795622,0.05302448394682316,0.7173758684543187,-0.027002836261418015,-0.10955730658700634
2012-12-12,58.60819625854492,59.04443946327358,58.44794268238045,59.04443946327358,45917700,QQQ,2,-0.2574047991164227,0.5120696155580228,-0.06894237806113535,0.5273040037691552,-0.059500388486803994,0.22250529169739752
2012-12-13,58.1452522277832,58.902009556394795,57.89597033750167,58.49246725959277,45467700,QQQ,3,-0.7986688166751604,-0.14800154035070018,-0.5036328162984096,0.07843494822557096,-0.10835899612687708,0.3306595678123486
2012-12-14,57.59326934814453,57.94048435890263,57.39740307696372,57.75352295252686,39630300,QQQ,4,-0.9480436597783609,-0.30946847376700404,-0.9618849180987646,-0.4210275525893945,-0.05283959416435286,-0.01827947480400781
2012-12-17,58.35891342163086,58.376716355377695,57.566550417699546,57.64667380819086,42302900,QQQ,0,1.187077985054632,0.15991352857159613,-0.3320891529593588,0.04033736109340254,0.004945562609974294,0.28061396956589324
2012-12-18,59.24921417236328,59.33824243289548,58.49245697678742,58.65271056271372,55596000,QQQ,1,1.3708790953667527,0.2596769649782571,0.2571019475235665,0.6078267542394574,-0.1454340796462457,1.2480389495557433
2012-12-19,58.99103164672851,59.436179773387515,58.95541898150523,59.41837004456519,34832500,QQQ,2,-0.46684552432195625,0.15668873817398846,0.03351495235309603,0.33442840941455415,-0.12489534910520186,-0.2065449204538634
